year,week_no,district,disease_name_in_full_form,cases,cases_lag1,cases_lag2,cases_lag3,cases_lag4,precip_lag1,precip_lag2,precip_lag3,precip_lag4
2020,18,Ampara,Dysentery,0,0,0,0,0,12.1,23.65,4.9,5.9
2020,19,Ampara,Dysentery,2,0,0,0,0,10.8,12.1,23.65,4.9
2020,20,Ampara,Dysentery,0,2,0,0,0,28.65,10.8,12.1,23.65
2020,21,Ampara,Dysentery,0,0,2,0,0,70.65,28.65,10.8,12.1
2020,22,Ampara,Dysentery,0,0,0,2,0,3.6,70.65,28.65,10.8
2020,23,Ampara,Dysentery,0,0,0,0,2,16.45,3.6,70.65,28.65
2020,24,Ampara,Dysentery,0,0,0,0,0,15.2,16.45,3.6,70.65
2020,25,Ampara,Dysentery,0,0,0,0,0,8.3,15.2,16.45,3.6
2020,26,Ampara,Dysentery,1,0,0,0,0,10.5,8.3,15.2,16.45
2020,27,Ampara,Dysentery,1,1,0,0,0,30.8,10.5,8.3,15.2
2020,28,Ampara,Dysentery,0,1,1,0,0,7.6,30.8,10.5,8.3
2020,29,Ampara,Dysentery,1,0,1,1,0,40.17,7.6,30.8,10.5
2020,30,Ampara,Dysentery,1,1,0,1,1,12.8,40.17,7.6,30.8
2020,31,Ampara,Dysentery,0,1,1,0,1,23.6,12.8,40.17,7.6
2020,32,Ampara,Dysentery,0,0,1,1,0,10,23.6,12.8,40.17
2020,33,Ampara,Dysentery,1,0,0,1,1,3.7,10,23.6,12.8
2020,34,Ampara,Dysentery,1,1,0,0,1,2.2,3.7,10,23.6
2020,35,Ampara,Dysentery,0,1,1,0,0,2.6,2.2,3.7,10
2020,36,Ampara,Dysentery,1,0,1,1,0,5.7,2.6,2.2,3.7
2020,37,Ampara,Dysentery,2,1,0,1,1,133.3,5.7,2.6,2.2
2020,38,Ampara,Dysentery,0,2,1,0,1,14.4,133.3,5.7,2.6
2020,39,Ampara,Dysentery,1,0,2,1,0,10.5,14.4,133.3,5.7
2020,40,Ampara,Dysentery,1,1,0,2,1,36.35,10.5,14.4,133.3
2020,41,Ampara,Dysentery,0,1,1,0,2,20.6,36.35,10.5,14.4
2020,42,Ampara,Dysentery,0,0,1,1,0,3.5,20.6,36.35,10.5
2020,43,Ampara,Dysentery,0,0,0,1,1,7,3.5,20.6,36.35
2020,44,Ampara,Dysentery,0,0,0,0,1,23.2,7,3.5,20.6
2020,45,Ampara,Dysentery,0,0,0,0,0,86.05,23.2,7,3.5
2020,46,Ampara,Dysentery,0,0,0,0,0,48.1,86.05,23.2,7
2020,47,Ampara,Dysentery,0,0,0,0,0,68.4,48.1,86.05,23.2
2020,48,Ampara,Dysentery,0,0,0,0,0,103.28,68.4,48.1,86.05
2020,49,Ampara,Dysentery,0,0,0,0,0,18.6,103.28,68.4,48.1
2020,50,Ampara,Dysentery,0,0,0,0,0,98.37,18.6,103.28,68.4
2020,51,Ampara,Dysentery,0,0,0,0,0,14.2,98.37,18.6,103.28
2020,52,Ampara,Dysentery,0,0,0,0,0,93.49,14.2,98.37,18.6
2021,1,Ampara,Dysentery,0,0,0,0,0,184.06,93.49,14.2,98.37
2021,2,Ampara,Dysentery,0,0,0,0,0,108.21,184.06,93.49,14.2
2021,3,Ampara,Dysentery,1,0,0,0,0,162.5,108.21,184.06,93.49
2021,4,Ampara,Dysentery,0,1,0,0,0,33.92,162.5,108.21,184.06
2021,5,Ampara,Dysentery,0,0,1,0,0,40.4,33.92,162.5,108.21
2021,6,Ampara,Dysentery,2,0,0,1,0,31.07,40.4,33.92,162.5
2021,7,Ampara,Dysentery,0,2,0,0,1,15.21,31.07,40.4,33.92
2021,8,Ampara,Dysentery,0,0,2,0,0,9.8,15.21,31.07,40.4
2021,9,Ampara,Dysentery,1,0,0,2,0,10.5,9.8,15.21,31.07
2021,10,Ampara,Dysentery,1,1,0,0,2,9.2,10.5,9.8,15.21
2021,12,Ampara,Dysentery,0,1,1,0,0,29.7,9.2,10.5,9.8
2021,13,Ampara,Dysentery,0,0,1,1,0,27.75,29.7,9.2,10.5
2021,14,Ampara,Dysentery,0,0,0,1,1,0.5,27.75,29.7,9.2
2021,15,Ampara,Dysentery,0,0,0,0,1,10.15,0.5,27.75,29.7
2021,16,Ampara,Dysentery,0,0,0,0,0,56.9,10.15,0.5,27.75
2021,17,Ampara,Dysentery,0,0,0,0,0,5.8,56.9,10.15,0.5
2021,18,Ampara,Dysentery,0,0,0,0,0,25.6,5.8,56.9,10.15
2021,19,Ampara,Dysentery,0,0,0,0,0,59.95,25.6,5.8,56.9
2021,20,Ampara,Dysentery,0,0,0,0,0,31.4,59.95,25.6,5.8
2021,21,Ampara,Dysentery,0,0,0,0,0,21,31.4,59.95,25.6
2021,22,Ampara,Dysentery,0,0,0,0,0,13.7,21,31.4,59.95
2021,23,Ampara,Dysentery,0,0,0,0,0,66.53,13.7,21,31.4
2021,24,Ampara,Dysentery,0,0,0,0,0,21,66.53,13.7,21
2021,25,Ampara,Dysentery,0,0,0,0,0,0.4,21,66.53,13.7
2021,26,Ampara,Dysentery,0,0,0,0,0,13.4,0.4,21,66.53
2021,27,Ampara,Dysentery,0,0,0,0,0,9.6,13.4,0.4,21
2021,28,Ampara,Dysentery,1,0,0,0,0,24.84,9.6,13.4,0.4
2021,29,Ampara,Dysentery,0,1,0,0,0,46.47,24.84,9.6,13.4
2021,30,Ampara,Dysentery,1,0,1,0,0,5,46.47,24.84,9.6
2021,31,Ampara,Dysentery,0,1,0,1,0,5.7,5,46.47,24.84
2021,32,Ampara,Dysentery,0,0,1,0,1,26.3,5.7,5,46.47
2021,33,Ampara,Dysentery,0,0,0,1,0,38.21,26.3,5.7,5
2021,34,Ampara,Dysentery,0,0,0,0,1,24.65,38.21,26.3,5.7
2021,35,Ampara,Dysentery,0,0,0,0,0,17,24.65,38.21,26.3
2021,36,Ampara,Dysentery,0,0,0,0,0,24.6,17,24.65,38.21
2021,37,Ampara,Dysentery,0,0,0,0,0,5.8,24.6,17,24.65
2021,38,Ampara,Dysentery,0,0,0,0,0,24.4,5.8,24.6,17
2021,39,Ampara,Dysentery,2,0,0,0,0,55.75,24.4,5.8,24.6
2021,40,Ampara,Dysentery,0,2,0,0,0,41.4,55.75,24.4,5.8
2021,41,Ampara,Dysentery,0,0,2,0,0,24.6,41.4,55.75,24.4
2021,42,Ampara,Dysentery,0,0,0,2,0,3.8,24.6,41.4,55.75
2021,43,Ampara,Dysentery,1,0,0,0,2,76.8,3.8,24.6,41.4
2021,44,Ampara,Dysentery,0,1,0,0,0,66.5,76.8,3.8,24.6
2021,45,Ampara,Dysentery,0,0,1,0,0,103.95,66.5,76.8,3.8
2021,46,Ampara,Dysentery,0,0,0,1,0,73.8,103.95,66.5,76.8
2021,47,Ampara,Dysentery,0,0,0,0,1,65.8,73.8,103.95,66.5
2021,48,Ampara,Dysentery,0,0,0,0,0,106.15,65.8,73.8,103.95
2021,49,Ampara,Dysentery,1,0,0,0,0,17.1,106.15,65.8,73.8
2021,50,Ampara,Dysentery,0,1,0,0,0,24.9,17.1,106.15,65.8
2021,51,Ampara,Dysentery,0,0,1,0,0,48.65,24.9,17.1,106.15
2022,1,Ampara,Dysentery,0,0,0,1,0,12.1,48.65,24.9,17.1
2022,2,Ampara,Dysentery,1,0,0,0,1,67.1,12.1,48.65,24.9
2022,3,Ampara,Dysentery,1,1,0,0,0,28.65,67.1,12.1,48.65
2022,4,Ampara,Dysentery,0,1,1,0,0,9.6,28.65,67.1,12.1
2022,5,Ampara,Dysentery,0,0,1,1,0,17.7,9.6,28.65,67.1
2022,6,Ampara,Dysentery,0,0,0,1,1,7.7,17.7,9.6,28.65
2022,7,Ampara,Dysentery,0,0,0,0,1,100.14,7.7,17.7,9.6
2022,8,Ampara,Dysentery,0,0,0,0,0,13,100.14,7.7,17.7
2022,9,Ampara,Dysentery,1,0,0,0,0,17.3,13,100.14,7.7
2022,10,Ampara,Dysentery,1,1,0,0,0,30.75,17.3,13,100.14
2022,11,Ampara,Dysentery,1,1,1,0,0,15.2,30.75,17.3,13
2022,12,Ampara,Dysentery,0,1,1,1,0,8.8,15.2,30.75,17.3
2022,13,Ampara,Dysentery,0,0,1,1,1,5.6,8.8,15.2,30.75
2022,14,Ampara,Dysentery,1,0,0,1,1,17.3,5.6,8.8,15.2
2022,15,Ampara,Dysentery,0,1,0,0,1,74.15,17.3,5.6,8.8
2022,16,Ampara,Dysentery,0,0,1,0,0,33.45,74.15,17.3,5.6
2022,17,Ampara,Dysentery,0,0,0,1,0,38.1,33.45,74.15,17.3
2022,18,Ampara,Dysentery,0,0,0,0,1,28.7,38.1,33.45,74.15
2022,19,Ampara,Dysentery,0,0,0,0,0,9.1,28.7,38.1,33.45
2022,20,Ampara,Dysentery,0,0,0,0,0,24.3,9.1,28.7,38.1
2022,21,Ampara,Dysentery,0,0,0,0,0,9,24.3,9.1,28.7
2022,22,Ampara,Dysentery,0,0,0,0,0,26.4,9,24.3,9.1
2022,23,Ampara,Dysentery,0,0,0,0,0,18.3,26.4,9,24.3
2022,24,Ampara,Dysentery,0,0,0,0,0,9.5,18.3,26.4,9
2022,25,Ampara,Dysentery,1,0,0,0,0,45,9.5,18.3,26.4
2022,26,Ampara,Dysentery,0,1,0,0,0,8.5,45,9.5,18.3
2022,27,Ampara,Dysentery,0,0,1,0,0,18.4,8.5,45,9.5
2022,29,Ampara,Dysentery,0,0,0,1,0,3.4,18.4,8.5,45
2022,30,Ampara,Dysentery,0,0,0,0,1,15.25,3.4,18.4,8.5
2022,31,Ampara,Dysentery,1,0,0,0,0,76.7,15.25,3.4,18.4
2022,32,Ampara,Dysentery,1,1,0,0,0,23.95,76.7,15.25,3.4
2022,33,Ampara,Dysentery,0,1,1,0,0,2.2,23.95,76.7,15.25
2022,34,Ampara,Dysentery,0,0,1,1,0,16.3,2.2,23.95,76.7
2022,35,Ampara,Dysentery,0,0,0,1,1,50.9,16.3,2.2,23.95
2022,36,Ampara,Dysentery,0,0,0,0,1,99.6,50.9,16.3,2.2
2022,37,Ampara,Dysentery,0,0,0,0,0,27.35,99.6,50.9,16.3
2022,38,Ampara,Dysentery,0,0,0,0,0,4,27.35,99.6,50.9
2022,39,Ampara,Dysentery,0,0,0,0,0,10.5,4,27.35,99.6
2022,40,Ampara,Dysentery,0,0,0,0,0,15.7,10.5,4,27.35
2022,41,Ampara,Dysentery,0,0,0,0,0,61.2,15.7,10.5,4
2022,42,Ampara,Dysentery,1,0,0,0,0,60.6,61.2,15.7,10.5
2022,43,Ampara,Dysentery,0,1,0,0,0,49.39,60.6,61.2,15.7
2022,44,Ampara,Dysentery,0,0,1,0,0,90.6,49.39,60.6,61.2
2022,45,Ampara,Dysentery,0,0,0,1,0,155.25,90.6,49.39,60.6
2022,46,Ampara,Dysentery,0,0,0,0,1,99.95,155.25,90.6,49.39
2022,47,Ampara,Dysentery,0,0,0,0,0,17,99.95,155.25,90.6
2022,48,Ampara,Dysentery,3,0,0,0,0,2.9,17,99.95,155.25
2022,49,Ampara,Dysentery,0,3,0,0,0,56.9,2.9,17,99.95
2022,50,Ampara,Dysentery,1,0,3,0,0,53.25,56.9,2.9,17
2022,51,Ampara,Dysentery,0,1,0,3,0,50.09,53.25,56.9,2.9
2022,52,Ampara,Dysentery,0,0,1,0,3,178.75,50.09,53.25,56.9
2022,53,Ampara,Dysentery,1,0,0,1,0,5.7,178.75,50.09,53.25
2023,1,Ampara,Dysentery,0,1,0,0,1,21,5.7,178.75,50.09
2023,2,Ampara,Dysentery,0,0,1,0,0,51.7,21,5.7,178.75
2023,3,Ampara,Dysentery,1,0,0,1,0,1.8,51.7,21,5.7
2023,4,Ampara,Dysentery,0,1,0,0,1,87.05,1.8,51.7,21
2023,5,Ampara,Dysentery,0,0,1,0,0,22.4,87.05,1.8,51.7
2023,6,Ampara,Dysentery,0,0,0,1,0,84.05,22.4,87.05,1.8
2023,7,Ampara,Dysentery,0,0,0,0,1,16.5,84.05,22.4,87.05
2023,8,Ampara,Dysentery,0,0,0,0,0,13.7,16.5,84.05,22.4
2023,9,Ampara,Dysentery,0,0,0,0,0,10,13.7,16.5,84.05
2023,10,Ampara,Dysentery,0,0,0,0,0,105.15,10,13.7,16.5
2023,11,Ampara,Dysentery,0,0,0,0,0,33.75,105.15,10,13.7
2023,12,Ampara,Dysentery,0,0,0,0,0,28.5,33.75,105.15,10
2023,13,Ampara,Dysentery,0,0,0,0,0,16.9,28.5,33.75,105.15
2023,14,Ampara,Dysentery,0,0,0,0,0,3.2,16.9,28.5,33.75
2023,15,Ampara,Dysentery,0,0,0,0,0,4.9,3.2,16.9,28.5
2023,16,Ampara,Dysentery,0,0,0,0,0,2.7,4.9,3.2,16.9
2023,17,Ampara,Dysentery,0,0,0,0,0,18.9,2.7,4.9,3.2
2023,18,Ampara,Dysentery,0,0,0,0,0,59.03,18.9,2.7,4.9
2023,19,Ampara,Dysentery,0,0,0,0,0,116.47,59.03,18.9,2.7
2023,20,Ampara,Dysentery,0,0,0,0,0,23.25,116.47,59.03,18.9
2023,21,Ampara,Dysentery,0,0,0,0,0,11.9,23.25,116.47,59.03
2023,22,Ampara,Dysentery,0,0,0,0,0,1.3,11.9,23.25,116.47
2023,23,Ampara,Dysentery,0,0,0,0,0,9.05,1.3,11.9,23.25
2023,24,Ampara,Dysentery,0,0,0,0,0,8,9.05,1.3,11.9
2023,25,Ampara,Dysentery,0,0,0,0,0,40.08,8,9.05,1.3
2023,26,Ampara,Dysentery,0,0,0,0,0,14.6,40.08,8,9.05
2023,27,Ampara,Dysentery,0,0,0,0,0,42.4,14.6,40.08,8
2023,28,Ampara,Dysentery,0,0,0,0,0,6.9,42.4,14.6,40.08
2023,29,Ampara,Dysentery,0,0,0,0,0,12.6,6.9,42.4,14.6
2023,30,Ampara,Dysentery,0,0,0,0,0,3.6,12.6,6.9,42.4
2023,31,Ampara,Dysentery,0,0,0,0,0,6.3,3.6,12.6,6.9
2023,32,Ampara,Dysentery,0,0,0,0,0,1.8,6.3,3.6,12.6
2023,33,Ampara,Dysentery,0,0,0,0,0,6.4,1.8,6.3,3.6
2023,34,Ampara,Dysentery,0,0,0,0,0,3.4,6.4,1.8,6.3
2023,35,Ampara,Dysentery,0,0,0,0,0,13,3.4,6.4,1.8
2023,36,Ampara,Dysentery,1,0,0,0,0,59.9,13,3.4,6.4
2023,37,Ampara,Dysentery,1,1,0,0,0,22.2,59.9,13,3.4
2023,38,Ampara,Dysentery,0,1,1,0,0,90.1,22.2,59.9,13
2023,39,Ampara,Dysentery,2,0,1,1,0,61.44,90.1,22.2,59.9
2023,40,Ampara,Dysentery,0,2,0,1,1,101.4,61.44,90.1,22.2
2023,41,Ampara,Dysentery,0,0,2,0,1,93.76,101.4,61.44,90.1
2023,42,Ampara,Dysentery,0,0,0,2,0,119.74,93.76,101.4,61.44
2023,43,Ampara,Dysentery,0,0,0,0,2,217.67,119.74,93.76,101.4
2023,44,Ampara,Dysentery,1,0,0,0,0,13.2,217.67,119.74,93.76
2023,45,Ampara,Dysentery,2,1,0,0,0,86.5,13.2,217.67,119.74
2023,46,Ampara,Dysentery,0,2,1,0,0,116.74,86.5,13.2,217.67
2023,47,Ampara,Dysentery,0,0,2,1,0,159.47,116.74,86.5,13.2
2023,48,Ampara,Dysentery,0,0,0,2,1,88.52,159.47,116.74,86.5
2023,49,Ampara,Dysentery,1,0,0,0,2,153.96,88.52,159.47,116.74
2023,50,Ampara,Dysentery,0,1,0,0,0,60.6,153.96,88.52,159.47
2023,51,Ampara,Dysentery,3,0,1,0,0,159.77,60.6,153.96,88.52
2023,52,Ampara,Dysentery,0,3,0,1,0,57.16,159.77,60.6,153.96
2024,1,Ampara,Dysentery,0,0,3,0,1,100.27,57.16,159.77,60.6
2024,2,Ampara,Dysentery,0,0,0,3,0,64.15,100.27,57.16,159.77
2024,3,Ampara,Dysentery,1,0,0,0,3,144.13,64.15,100.27,57.16
2024,4,Ampara,Dysentery,1,1,0,0,0,16.6,144.13,64.15,100.27
2024,5,Ampara,Dysentery,1,1,1,0,0,6.8,16.6,144.13,64.15
2024,6,Ampara,Dysentery,1,1,1,1,0,31.9,6.8,16.6,144.13
2024,7,Ampara,Dysentery,2,1,1,1,1,7.02,31.9,6.8,16.6
2024,8,Ampara,Dysentery,2,2,1,1,1,19.27,7.02,31.9,6.8
2024,9,Ampara,Dysentery,0,2,2,1,1,2,19.27,7.02,31.9
2024,10,Ampara,Dysentery,2,0,2,2,1,13,2,19.27,7.02
2024,11,Ampara,Dysentery,1,2,0,2,2,0.1,13,2,19.27
2024,12,Ampara,Dysentery,1,1,2,0,2,0.2,0.1,13,2
2024,13,Ampara,Dysentery,0,1,1,2,0,21.3,0.2,0.1,13
2024,14,Ampara,Dysentery,2,0,1,1,2,33.8,21.3,0.2,0.1
2024,15,Ampara,Dysentery,0,2,0,1,1,3.44,33.8,21.3,0.2
2024,16,Ampara,Dysentery,0,0,2,0,1,62.26,3.44,33.8,21.3
2024,17,Ampara,Dysentery,0,0,0,2,0,13.8,62.26,3.44,33.8
2024,18,Ampara,Dysentery,0,0,0,0,2,2.56,13.8,62.26,3.44
2024,19,Ampara,Dysentery,0,0,0,0,0,7.21,2.56,13.8,62.26
2024,20,Ampara,Dysentery,0,0,0,0,0,36.43,7.21,2.56,13.8
2024,21,Ampara,Dysentery,0,0,0,0,0,149.18,36.43,7.21,2.56
2024,22,Ampara,Dysentery,2,0,0,0,0,9.6,149.18,36.43,7.21
2024,23,Ampara,Dysentery,1,2,0,0,0,24.32,9.6,149.18,36.43
2024,24,Ampara,Dysentery,1,1,2,0,0,16.05,24.32,9.6,149.18
2024,25,Ampara,Dysentery,2,1,1,2,0,9.5,16.05,24.32,9.6
2024,26,Ampara,Dysentery,0,2,1,1,2,18.5,9.5,16.05,24.32
2024,27,Ampara,Dysentery,0,0,2,1,1,2.7,18.5,9.5,16.05
2024,28,Ampara,Dysentery,1,0,0,2,1,29.8,2.7,18.5,9.5
2024,29,Ampara,Dysentery,2,1,0,0,2,10.8,29.8,2.7,18.5
2024,30,Ampara,Dysentery,3,2,1,0,0,2.1,10.8,29.8,2.7
2024,31,Ampara,Dysentery,0,3,2,1,0,2.4,2.1,10.8,29.8
2024,32,Ampara,Dysentery,0,0,3,2,1,17.71,2.4,2.1,10.8
2024,33,Ampara,Dysentery,0,0,0,3,2,70.56,17.71,2.4,2.1
2024,34,Ampara,Dysentery,1,0,0,0,3,47.5,70.56,17.71,2.4
2024,35,Ampara,Dysentery,0,1,0,0,0,29.99,47.5,70.56,17.71
2024,36,Ampara,Dysentery,0,0,1,0,0,7.92,29.99,47.5,70.56
2024,37,Ampara,Dysentery,1,0,0,1,0,12.5,7.92,29.99,47.5
2024,38,Ampara,Dysentery,1,1,0,0,1,6.3,12.5,7.92,29.99
2024,39,Ampara,Dysentery,0,1,1,0,0,10,6.3,12.5,7.92
2024,40,Ampara,Dysentery,0,0,1,1,0,19.62,10,6.3,12.5
2024,41,Ampara,Dysentery,0,0,0,1,1,23.46,19.62,10,6.3
2024,42,Ampara,Dysentery,1,0,0,0,1,143.32,23.46,19.62,10
2024,43,Ampara,Dysentery,2,1,0,0,0,30.8,143.32,23.46,19.62
2024,44,Ampara,Dysentery,1,2,1,0,0,113.5,30.8,143.32,23.46
2024,45,Ampara,Dysentery,1,1,2,1,0,95.03,113.5,30.8,143.32
2024,46,Ampara,Dysentery,3,1,1,2,1,58.92,95.03,113.5,30.8
2024,47,Ampara,Dysentery,0,3,1,1,2,62.57,58.92,95.03,113.5
2024,48,Ampara,Dysentery,2,0,3,1,1,123.72,62.57,58.92,95.03
2024,49,Ampara,Dysentery,0,2,0,3,1,363.79,123.72,62.57,58.92
2024,50,Ampara,Dysentery,0,0,2,0,3,5.4,363.79,123.72,62.57
2024,51,Ampara,Dysentery,3,0,0,2,0,52.3,5.4,363.79,123.72
2024,52,Ampara,Dysentery,0,3,0,0,2,104.91,52.3,5.4,363.79
2025,1,Ampara,Dysentery,0,0,3,0,0,16.3,104.91,52.3,5.4
2025,2,Ampara,Dysentery,0,0,0,3,0,109.5,16.3,104.91,52.3
2025,3,Ampara,Dysentery,0,0,0,0,3,92.44,109.5,16.3,104.91
2025,4,Ampara,Dysentery,1,0,0,0,0,199.72,92.44,109.5,16.3
2025,5,Ampara,Dysentery,0,1,0,0,0,65.57,199.72,92.44,109.5
2025,6,Ampara,Dysentery,0,0,1,0,0,76.35,65.57,199.72,92.44
2025,7,Ampara,Dysentery,1,0,0,1,0,6,76.35,65.57,199.72
2025,8,Ampara,Dysentery,1,1,0,0,1,5.3,6,76.35,65.57
2025,9,Ampara,Dysentery,1,1,1,0,0,0.9,5.3,6,76.35
2025,10,Ampara,Dysentery,2,1,1,1,0,121.89,0.9,5.3,6
2025,11,Ampara,Dysentery,0,2,1,1,1,0.5,121.89,0.9,5.3
2025,12,Ampara,Dysentery,1,0,2,1,1,75.7,0.5,121.89,0.9
2025,13,Ampara,Dysentery,0,1,0,2,1,14.3,75.7,0.5,121.89
2025,14,Ampara,Dysentery,0,0,1,0,2,14.5,14.3,75.7,0.5
2025,15,Ampara,Dysentery,0,0,0,1,0,81.5,14.5,14.3,75.7
2025,16,Ampara,Dysentery,0,0,0,0,1,46.4,81.5,14.5,14.3
2025,17,Ampara,Dysentery,2,0,0,0,0,23.4,46.4,81.5,14.5
2025,18,Ampara,Dysentery,6,2,0,0,0,37.39,23.4,46.4,81.5
2025,19,Ampara,Dysentery,1,6,2,0,0,32.64,37.39,23.4,46.4
2025,20,Ampara,Dysentery,2,1,6,2,0,16.1,32.64,37.39,23.4
2025,21,Ampara,Dysentery,3,2,1,6,2,46.6,16.1,32.64,37.39
2025,22,Ampara,Dysentery,1,3,2,1,6,9.9,46.6,16.1,32.64
2025,23,Ampara,Dysentery,4,1,3,2,1,0.01,9.9,46.6,16.1
2025,24,Ampara,Dysentery,1,4,1,3,2,3.88,0.01,9.9,46.6
2025,25,Ampara,Dysentery,2,1,4,1,3,0.17,3.88,0.01,9.9
2025,26,Ampara,Dysentery,0,2,1,4,1,1.84,0.17,3.88,0.01
2025,27,Ampara,Dysentery,0,0,2,1,4,2.75,1.84,0.17,3.88
2025,28,Ampara,Dysentery,2,0,0,2,1,6.17,2.75,1.84,0.17
2025,29,Ampara,Dysentery,1,2,0,0,2,3.63,6.17,2.75,1.84
2025,30,Ampara,Dysentery,1,1,2,0,0,1.81,3.63,6.17,2.75
2025,31,Ampara,Dysentery,3,1,1,2,0,1.73,1.81,3.63,6.17
2025,32,Ampara,Dysentery,1,3,1,1,2,18,1.73,1.81,3.63
2025,33,Ampara,Dysentery,1,1,3,1,1,12.3,18,1.73,1.81
2025,34,Ampara,Dysentery,0,1,1,3,1,0.5,12.3,18,1.73
2025,35,Ampara,Dysentery,1,0,1,1,3,7.1,0.5,12.3,18
2025,36,Ampara,Dysentery,2,1,0,1,1,3.9,7.1,0.5,12.3
2025,37,Ampara,Dysentery,1,2,1,0,1,33.3,3.9,7.1,0.5
2025,38,Ampara,Dysentery,1,1,2,1,0,24.3,33.3,3.9,7.1
2025,39,Ampara,Dysentery,3,1,1,2,1,16,24.3,33.3,3.9
2025,40,Ampara,Dysentery,0,3,1,1,2,0.2,16,24.3,33.3
2025,41,Ampara,Dysentery,3,0,3,1,1,32.6,0.2,16,24.3
2025,42,Ampara,Dysentery,4,3,0,3,1,33.2,32.6,0.2,16
2025,43,Ampara,Dysentery,2,4,3,0,3,58.3,33.2,32.6,0.2
2025,44,Ampara,Dysentery,0,2,4,3,0,39.8,58.3,33.2,32.6
2025,45,Ampara,Dysentery,0,0,2,4,3,13,39.8,58.3,33.2
2025,46,Ampara,Dysentery,1,0,0,2,4,43.3,13,39.8,58.3
2025,47,Ampara,Dysentery,4,1,0,0,2,169.7,43.3,13,39.8
2025,48,Ampara,Dysentery,0,4,1,0,0,50.9,169.7,43.3,13
2025,49,Ampara,Dysentery,2,0,4,1,0,637.7,50.9,169.7,43.3
2025,50,Ampara,Dysentery,2,2,0,4,1,23.7,637.7,50.9,169.7
2025,51,Ampara,Dysentery,5,2,2,0,4,96.1,23.7,637.7,50.9
2025,52,Ampara,Dysentery,1,5,2,2,0,83.3,96.1,23.7,637.7
2020,5,Ampara,Enteric Fever,0,0,0,0,0,25.1,11.6,13.6,12.8
2020,6,Ampara,Enteric Fever,0,0,0,0,0,0.2,25.1,11.6,13.6
2020,7,Ampara,Enteric Fever,0,0,0,0,0,10.3,0.2,25.1,11.6
2020,8,Ampara,Enteric Fever,0,0,0,0,0,15.5,10.3,0.2,25.1
2020,9,Ampara,Enteric Fever,0,0,0,0,0,16.34,15.5,10.3,0.2
2020,10,Ampara,Enteric Fever,0,0,0,0,0,11.4,16.34,15.5,10.3
2020,11,Ampara,Enteric Fever,0,0,0,0,0,0.8,11.4,16.34,15.5
2020,12,Ampara,Enteric Fever,0,0,0,0,0,0.5,0.8,11.4,16.34
2020,13,Ampara,Enteric Fever,0,0,0,0,0,9,0.5,0.8,11.4
2020,14,Ampara,Enteric Fever,0,0,0,0,0,1.7,9,0.5,0.8
2020,15,Ampara,Enteric Fever,0,0,0,0,0,5.9,1.7,9,0.5
2020,16,Ampara,Enteric Fever,0,0,0,0,0,4.9,5.9,1.7,9
2020,17,Ampara,Enteric Fever,0,0,0,0,0,23.65,4.9,5.9,1.7
2020,18,Ampara,Enteric Fever,0,0,0,0,0,12.1,23.65,4.9,5.9
2020,19,Ampara,Enteric Fever,0,0,0,0,0,10.8,12.1,23.65,4.9
2020,20,Ampara,Enteric Fever,0,0,0,0,0,28.65,10.8,12.1,23.65
2020,21,Ampara,Enteric Fever,0,0,0,0,0,70.65,28.65,10.8,12.1
2020,22,Ampara,Enteric Fever,0,0,0,0,0,3.6,70.65,28.65,10.8
2020,23,Ampara,Enteric Fever,0,0,0,0,0,16.45,3.6,70.65,28.65
2020,24,Ampara,Enteric Fever,0,0,0,0,0,15.2,16.45,3.6,70.65
2020,25,Ampara,Enteric Fever,0,0,0,0,0,8.3,15.2,16.45,3.6
2020,26,Ampara,Enteric Fever,0,0,0,0,0,10.5,8.3,15.2,16.45
2020,27,Ampara,Enteric Fever,0,0,0,0,0,30.8,10.5,8.3,15.2
2020,28,Ampara,Enteric Fever,0,0,0,0,0,7.6,30.8,10.5,8.3
2020,29,Ampara,Enteric Fever,0,0,0,0,0,40.17,7.6,30.8,10.5
2020,30,Ampara,Enteric Fever,0,0,0,0,0,12.8,40.17,7.6,30.8
2020,31,Ampara,Enteric Fever,0,0,0,0,0,23.6,12.8,40.17,7.6
2020,32,Ampara,Enteric Fever,0,0,0,0,0,10,23.6,12.8,40.17
2020,33,Ampara,Enteric Fever,0,0,0,0,0,3.7,10,23.6,12.8
2020,34,Ampara,Enteric Fever,0,0,0,0,0,2.2,3.7,10,23.6
2020,35,Ampara,Enteric Fever,0,0,0,0,0,2.6,2.2,3.7,10
2020,36,Ampara,Enteric Fever,0,0,0,0,0,5.7,2.6,2.2,3.7
2020,37,Ampara,Enteric Fever,0,0,0,0,0,133.3,5.7,2.6,2.2
2020,38,Ampara,Enteric Fever,0,0,0,0,0,14.4,133.3,5.7,2.6
2020,39,Ampara,Enteric Fever,0,0,0,0,0,10.5,14.4,133.3,5.7
2020,40,Ampara,Enteric Fever,0,0,0,0,0,36.35,10.5,14.4,133.3
2020,41,Ampara,Enteric Fever,0,0,0,0,0,20.6,36.35,10.5,14.4
2020,42,Ampara,Enteric Fever,0,0,0,0,0,3.5,20.6,36.35,10.5
2020,43,Ampara,Enteric Fever,0,0,0,0,0,7,3.5,20.6,36.35
2020,44,Ampara,Enteric Fever,0,0,0,0,0,23.2,7,3.5,20.6
2020,45,Ampara,Enteric Fever,0,0,0,0,0,86.05,23.2,7,3.5
